"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Oliana C","https://www.tripadvisor.com/Profile/249olianac","","","5","Aug 2024 • Couples","My partner and I went a day before the wedding, it was a very nice experience, we loved it.","A unique experience, excellent gift 🎁 for a special occasion, the people who attend us upon arrival is very friendly I do not remember the name of Mr. We took pictures And the excellent pilot also at all times, <br /> I recommend it........","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/31/b5/99/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/31/b5/98/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/31/b5/97/caption.jpg","Written August 18, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jeff K","https://www.tripadvisor.com/Profile/jeffkK4814CH","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","","5","Jun 2024 • Couples","Great activity","Great, professional experience. Highly recommend! Piero was exceptionally friendly, knowledgeable, and a great pilot. Will schedule to do it again!","Couples","0","","Written June 1, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Artemis Top","https://www.tripadvisor.com/Profile/Artetop","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","Apr 2024 • Family","A must do in Miami","Wonderful experience and we loved the approach! Soft drinks and Champagne are offered. The view is breathtaking from the top. Totally worth it.","Family","0","","Written May 10, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"kevin","https://www.tripadvisor.com/Profile/Cruiser37715351003","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","Pembroke Pines, FL","5","Apr 2024 • Couples","Amazing experience","This trip was awesome! Views were amazing, as well as our captain very professional and well mannered. Definitely going back!","Couples","0","","Written April 15, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"M&M","https://www.tripadvisor.com/Profile/mmt2005","https://media-cdn.tripadvisor.com/media/photo-o/0e/a3/64/74/revolverheldin.jpg","","5","Apr 2024 • Couples","Completely satisfied","We booked Tour C and were completely satisfied with everything. Our pilot Piero was highly professional, very polite, courteous, customer-friendly and service-oriented. The airport where the tour started is so remote that we took an Uber.","Couples","0","","Written April 7, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alouqua_Billie","https://www.tripadvisor.com/Profile/Alouqua_Billie","https://media-cdn.tripadvisor.com/media/photo-s/15/c6/b4/bc/cynthia4000.jpg","Liege, Belgium","5","Mar 2024 • Family","Amazing Experience","Just amazing. Easy to find, perfect pilot, fantastic view. Go for it :) I let you one of the picture that i made on the flight.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/ae/14/8e/caption.jpg","Written March 21, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Laurie R","https://www.tripadvisor.com/Profile/laurier161","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","","5","Mar 2024 • Family","Couldn’t have been better!! Super professional, punctual. Fantastic experience all around!","Location was well-marked, easy to find, free parking, beautifully decorated for picture ops, lobby clean and sleek, n.a. beverages offered there, clipboards with waivers waiting, golf cart took us first to clean restrooms, then to plane, pilot incredibly professional and polite, plane was in good order. Flight smooth. 100% perfect experience!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9c/a9/6c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9c/a9/6b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9c/a9/6a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/9c/a9/69/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/9c/a9/68/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/9c/a9/67/caption.jpg","Written March 12, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"DayTrip02957704942","https://www.tripadvisor.com/Profile/DayTrip02957704942","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","","South beach tour","I recently experienced a private flight tour from Miami to South Beach, and it was nothing short of extraordinary. The panoramic views of the coastline were breathtaking, and the pilot's expertise made the journey smooth and enjoyable. The personalized attention and luxury amenities onboard added to the overall experience, making it a memorable adventure. Highly recommend for anyone seeking a unique and elevated perspective of Miami's beauty.","","0","","Written January 23, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"SYLVIE B","https://www.tripadvisor.com/Profile/isolaccio2a","https://media-cdn.tripadvisor.com/media/photo-o/07/55/c0/4c/isolaccio2a.jpg","ajaccio","5","Jan 2024 • Friends","awesome","a 40 minute plane ride over South Beach which was great with a good pilot, we enjoyed the lovely views, to do if you pass through Miami","Friends","0","","Written January 17, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Angel F","https://www.tripadvisor.com/Profile/angelf192","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","Nov 2023 • Family","Best sky tour in Miami ","Amazing service !!! The owner welcome us at the office he is super helpful and friendly Then you will meet the pilot Piero , he is super professional,, knowledgeable and friendly as well adding a wao factor to the trip. We highly recommend ","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/d0/90/88/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/d0/90/87/caption.jpg","Written November 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tyrhys G","https://www.tripadvisor.com/Profile/tyrhysg2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","5","Oct 2023 • Friends","Miami in under an hour! ","It was a lovely experience, would highly recommend. The process and our tour guide was great, you get to see South Beach from afar.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/b7/8f/6f/caption.jpg","Written October 31, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"PaperPlanesPassports","https://www.tripadvisor.com/Profile/Jet41121789028","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/f4/ef/ee/caption.jpg","Atlanta, GA","5","Oct 2023 • Solo","Amazing Flight!","Super cool flight! <br />My ride and landing was super smooth thanks to @pierorg823 . He noticed that I was really into the aviation commutation so he left it on the authorized frequency so I could listen to the various signals. I really enjoyed my flight and reinforced my interest in aviation…I mean, what if I became a pilot….🤔@paperplanesandpassports pilot 🅿️🅿️🅿️🧑🏾‍✈️<br /><br />Import Info:<br />If you are staying on South Beach- plan for 1hr+ commute depending on your flight time to the airstrip. <br /><br />Arrive about 20 mins early to complete paperwork, transport to runway, and safety briefing.","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/b1/7a/fb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/b1/7a/fa/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/b1/7a/f9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/b1/7a/f8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/b1/7a/f7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/b1/7a/f6/caption.jpg","Written October 28, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lindaelle2018","https://www.tripadvisor.com/Profile/lindaelle2018","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Gothenburg, Sweden","5","","Awesome and exciting experience.","An exciting and awesome experience, where you get to see Miami from the air. Very good reception when we arrived by the owner. Everything was very good except that I got a little motion sickness and nausea at the end. Still satisfied and glad we did this. Wind","","0","","Written October 9, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"AMM386","https://www.tripadvisor.com/Profile/AMM386","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","Majorca","5","Aug 2023 • Family","An Amazing experience with an OUTSTANDING TEAM","This company is run by a husband and wife and what a FANTASTIC Team. They were friendly, accommodating, kind and the service personal and tailored with time given to you with no rush. They recognised the special celebration which I had made them aware of by providing balloons, a gift and refreshments. The helicopter is modern, clean and the pilot is wonderful. What a marvellous experience. The view from the skies were amazing. Please however note the distance from Miami to the airport can be over an hour and more depending on traffic but an experience worth doing and with this company. ","Family","0","","Written September 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Toki J","https://www.tripadvisor.com/Profile/tokij2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Aug 2023 • Family","Best company in miami","Sky Tours Miami is a highly recommended option for those looking for a unique and unforgettable way to explore Miami. With their excellent customer service, attention to safety, and customizable experiences, they have earned a reputation as one of the best tour operators in the city.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/fd/d4/0b/miami-private-coastal.jpg","Written August 8, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kreutzch","https://www.tripadvisor.com/Profile/Kreutzch","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","Stralsund, Germany","5","","Perfect experience, even for the first flight in a small plane.","The sightseeing flight was very pleasant. We had previously been a little worried that it would be turbulent. The pilot was very experienced.","","0","https://media-cdn.tripadvisor.com/media/photo-w/29/ec/78/2e/caption.jpg","Written August 1, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Judy M","https://www.tripadvisor.com/Profile/I1682LRjudym","","","5","Jul 2023 • Couples","Unique","Wonderfull experience with Kevin our pilot who answerd allll our questions! Uniques views firts flight for me. Will remerber for sure. Felt very safe!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/d8/3e/51/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/d8/3e/4f/caption.jpg","Written July 24, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Vins","https://www.tripadvisor.com/Profile/vinso405","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","Strasbourg, France","5","May 2023 • Couples","Great service","Great service by pilot Kevin. Took care of us. Was great making us feel comfortable and very knowledgeable. Too bad we only took 30 mins, it went by so fast.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/54/b9/95/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/54/b9/8d/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/54/b9/88/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/54/b9/82/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/54/b9/81/miami-private-coastal.jpg","Written May 29, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"natalia a","https://www.tripadvisor.com/Profile/L4968JEnataliaa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","","1","Feb 2023","Boringgg","Nothing luxury about this tour.very unprofessional and boring ,the pilot was silent throughout the whole tour and rude,the plane was an old plane,what a WASTE!!!","","0","","Written March 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Maria F","https://www.tripadvisor.com/Profile/mariaf07248W","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","","1","Mar 2023 • Friends","Disappointed!!","They're disorganized, and the aircraft was a MESS and smelled bad,expensive for No reason! the pilot was very boring and unprofessional .didn't explain anything and was in a rush .<br />and they make you wait for HOURS!!!<br />worst experience EVERR!","Friends","0","","Written March 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Day M","https://www.tripadvisor.com/Profile/290daym","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","","5","","Incredible experience","It was an amazing experience. The pilot was very friendly and would give details on places we would fly over . I would definitely recommend .","","0","","Written March 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jhems L","https://www.tripadvisor.com/Profile/jhemsl2022","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","Boston, MA","5","Feb 2023 • Couples","Great customer service","Definitely recommend anyone check it out had amazing time with my girl friend. The pilot made us feel welcome and was very friendly","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/59/6b/da/miami-private-coastal.jpg","Written February 26, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sameh G","https://www.tripadvisor.com/Profile/667samehg","https://media-cdn.tripadvisor.com/media/photo-s/14/20/2c/78/sameh-g.jpg","","5","Feb 2023 • Couples","Great experience","Me and my wife loved the tour and the captain was so kind, literally best thing to try in Miami, 100/100","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/28/55/24/4f/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/55/24/4e/miami-private-coastal.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/55/24/4d/miami-private-coastal.jpg","Written February 23, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Enrique C","https://www.tripadvisor.com/Profile/H2026CGenriquec","","","5","Feb 2023","Inigualable","Inigualable, en verdad vale la pena, atención personalizada y basta experiencia del Capitán, muy profesional “JUAN PABLO” soliciten volar con el, te explica todo con detalle y no escatima en los comentarios.<br />No duden de realizar el vuelo en verdad es algo indescriptible, sobre todo si es la primera vez que lo haces en ese tipo de avión.<br />Felicidades…","","0","","Written February 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
