"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Pollybirdy","https://www.tripadvisor.com/Profile/Pollybirdy","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/75/13/c4/pollybirdy.jpg","New York City, NY","5","Feb 2025 • Family","Fun Ride!","We had such a great time on our Grand Canyon plane ride! Our pilot was super professional and made sure we felt safe and comfortable, going over all the safety rules before takeoff.<br /><br />The views were absolutely incredible—seeing the Grand Canyon from above is something I’ll never forget. My son loved every second of it, and we took tons of photos. I did feel a little nauseous at times, but that’s just part of the experience, nothing to do with the pilot.<br /><br />Overall, it was an awesome adventure, and I’d give it five stars without hesitation. If you’re thinking about doing this, go for it—you won’t regret it!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2f/20/81/8e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/20/81/8d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2f/20/81/8c/caption.jpg","Written February 27, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Torie O","https://www.tripadvisor.com/Profile/torieo2025","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","","Awesome experience ","Had a great experience!  Highly recommend if you want to fly over the grand canyon. The audio was easy to listen to and informative ","","0","","Written February 21, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Brenda B","https://www.tripadvisor.com/Profile/bbtraveler9398","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Novelty, OH","5","Feb 2025 • Family","Spectacular views","The perspective of the Grand Canyon you get from flying over it is incredible.  <br /><br />I've never flown in a helicopter, but I chose the small plane over the helicopter because helicopters seem so loud.  I'm glad I did.","Family","0","","Written February 16, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Paola B","https://www.tripadvisor.com/Profile/A7650HYpaolab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","","5","Nov 2024 • Family","Highly recommended","Amazing! The views, the tour, the staff, everything was amazing. I recommend this company to take the airplane tour! Thank you","Family","0","","Written November 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"cbkworm","https://www.tripadvisor.com/Profile/cbkworm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","Santa Ana, California","5","Nov 2024 • Family","High Flying experience","Treated courteously throughout the process of booking & flying. Ian was a great pilot & Sally couldn’t have been more polite. Thank you.","Family","0","","Written November 22, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Vicky L","https://www.tripadvisor.com/Profile/918vjl","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","5","Nov 2024 • Family","Great way to see the scale of the Grand Canyon","Thoroughly enjoyable. Professional and pleasant. Took loads of photos and got great views, was able to properly appreciate the scale of the Grand Canyon","Family","0","","Written November 10, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chicco14","https://www.tripadvisor.com/Profile/chicco14","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Rome, Italy","5","","Spectacular is nothing short of!","Forty minutes flying over the Grand Canyon is an endless time to enjoy the fantastic natural beauty of this unique site, formed by weather erosion in recent times and oceans millions of years ago, when the site itself was completely submerged.<br />By plane, better than by helicopter, you can enjoy an uncompromising view of the soil below, the meanders of the Colorado River, the plateaus overlooking it, the animals walking in the numerous gorges and woods. Absolutely not to be missed this experience!","","0","","Written November 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bob G","https://www.tripadvisor.com/Profile/Mobile360036","","Chula Vista, CA","5","Oct 2024 • Friends","Satisfied from the word go!","Loved it!   Once we walked in, everyone was professional and polite.  I would highly suggest this company to all my friends!","Friends","0","","Written October 19, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"robert","https://www.tripadvisor.com/Profile/Tourist12347960371","","Munich, Germany","5","","Great sightseeing flight.","Our pilot Jack flew us very professionally over the Grand Canyon. Great, unforgettable experience, highly recommended.","","0","","Written September 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nick F","https://www.tripadvisor.com/Profile/B7998CYnickf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","Aug 2024 • Family","Just book it!","Just book it! Amazing Experience and fantastic views of the Grand Canyon. Ample photo opportunities and a pre-recorded commentary. Captain Jack was very knowledgeable and considerate. We drove to the canyon rim after the flight and you don’t get the same appreciation of the scale as you do from the air. Well worth it.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/59/d8/97/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/59/d8/96/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/59/d8/95/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/59/d8/94/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/59/d8/93/caption.jpg","Written September 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frédéric T","https://www.tripadvisor.com/Profile/764fr_d_rict","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","Paris, France","5","","Shaken but seduced","Very nice flight, well reviewed. We chose an afternoon flight and it seems that the early morning ones are quieter because we were a little shaken, which makes the experience a little less fun 😁","","0","","Written August 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bernhard1972","https://www.tripadvisor.com/Profile/Bernhard1972","https://media-cdn.tripadvisor.com/media/photo-s/07/9d/c2/9b/bernhard-k.jpg","Barcelona, Spain","5","May 2024 • Friends","Great Experience","By plane it's certainly not as ""exciting"" as by helicopter, but the flight is really great, you see a large area, the audio guide is very well done, a great way to get an overview of the size of the Grand Canyon","Friends","0","","Written June 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Olivia N","https://www.tripadvisor.com/Profile/olivian971","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","","5","May 2024 • Family","Excellent family option","Very enjoyable and informative flight. Our pilot was excellent and the trip was amazing to see how vast the Grand Canyon is.","Family","0","","Written May 17, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chris H","https://www.tripadvisor.com/Profile/953christoferh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","Mar 2024 • Family","Tour was great","The tour was great.  The views were great.  The small plane ride was fun.  The pilot Captain Sam was great.  The first officer was great.  Some snow at top of Canyon edges.  Good views of Colorado River.  Easy to find airport.  Plenty of parking.  Five minutes from gate to Grand Canyon.","Family","0","","Written March 20, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Tracy B","https://www.tripadvisor.com/Profile/tracybV2457GM","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","","5","Feb 2024 • Family","it was a great expiration!","the trip was great the young lady piolet was very informative  and the people where we took off from was great! would recommend this outfit to anyone!","Family","0","","Written February 19, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Enda M","https://www.tripadvisor.com/Profile/866endam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","Cork, Ireland","1","","No refunds for weather cancellations","Weather cancellation, no refund !!!<br /><br /> not sure who is to blame but on this platform you need bear in mind it is third party after third party you never seem to be booking with the actual tour operator. I've lost hours trying to find someone who can help<br /><br />Maybe don't avoid the tour just don't book here ","","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/57/cd/3f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/57/cd/3e/caption.jpg","Written February 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Joyfull7572","https://www.tripadvisor.com/Profile/Joyfull7572","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","","5","Oct 2023 • Couples","THIS is the way to see the Grand Canyon!","I’ve done the helicopter tour many years ago it was great but short for the $$$. We decided to take the plane tour since it was longer and less $$. WOW it as great only 9 passengers! I had the left view my husband had the right view. Great videos and pics from each side. Doesn’t get better than this!","Couples","0","","Written October 3, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"laurussell","https://www.tripadvisor.com/Profile/laurussell","https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/96/avatar.jpg","chicago","5","","Great way to see the Grand Canyon!","Fabulous way to see the Grand Canyon!  The staff and crew were friendly and knowledgeable.  The plane comes equipped with narrated tour available in several languages. Loved every minute!","","0","","Written September 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
