"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"MjDHamilton","https://www.tripadvisor.com/Profile/MjDHamilton","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Edmonton, Canada","5","Mar 2025 • Couples","Absolutely gorgeous!","Truly enjoyed this experience. Saw every thing we hoped we would- whales (Momma, baby & escort), seascapes, towns & lush forests. 😍","Couples","0","","Written March 4, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"bustrorl","https://www.tripadvisor.com/Profile/bustrorl","","Leawood, KS","5","","Better and better! Repeat visit!!","Just an amazing flight. The colors were beautiful and we saw some whales. Were actually repeat visitors from last year. Really happy with another tour!","","0","","Written February 19, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"M H","https://www.tripadvisor.com/Profile/G6779HMmh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","Feb 2025 • Couples","Fantastic!","Fantastic day!  Fantastic views!  Fantastic experience!  We would do it again!  Saw whales, waterfalls, lava flows, fun!","Couples","0","","Written February 14, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"michael m","https://www.tripadvisor.com/Profile/michaelmF8511DH","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","5","Feb 2025 • Couples","Waterfall views","Great ride! Waterfalls and whales were very easy to identify and being able to fly was incredible. The entire process was easy to navigate and the staff was knowledgeable and friendly.","Couples","0","","Written February 6, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Michelle M","https://www.tripadvisor.com/Profile/MichelleM784","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","Revere, MA","5","","Amazing views from above!!!","Awesome experience highly recommend! Very unique perspective to see Maui from above and be able to see all corners of the island.","","0","","Written February 6, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"子頤 詹","https://www.tripadvisor.com/Profile/X6902NK_","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","","5","Jan 2025 • Family","Praise","This helicopter trip around the island exceeded my expectations and was definitely an unforgettable journey! From beginning to end, every detail is very careful, so that you feel the professionalism and enthusiasm of the service.<br /><br />First of all, the reception staff was very friendly and detailed safety matters before boarding, so we were calm and relaxed. During the flight, the captain's operation was very stable and also introduced us to landmarks and attractions along the way. Looking at the beautiful coastline, mountains and the colourful views of the sea, it is truly an unparalleled visual enjoyment!<br /><br />One of the highlights of this trip is the magnificent natural landscapes, such as clear sea water, rugged valleys, and picturesque small villages, the whole process as if in a movie scene! We were also fortunate to see a group of dolphins swimming over the sea in the air, which was an unexpected surprise!<br /><br />In addition, the service team is very attentive to detail, not only providing a comfortable headset for us to listen to the talk, but also carefully arranged a photo service to help us record the beauty of each moment.<br /><br />In conclusion, this is a rewarding experience! Whether you want to experience an exciting flight or simply enjoy the spectacular scenery, this trip is highly recommended. If there is a chance, I will definitely participate again!","Family","0","","Written January 26, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"harry p","https://www.tripadvisor.com/Profile/harryp153","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","Madison, WI","5","","Dream come true!","The pilot was extremely kind and knowledgeable! The whole experience was once in a life time. You get a Birds Eye view and there is nothing like it. We had a blast.","","0","","Written December 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"T S","https://www.tripadvisor.com/Profile/H7512RSts","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","","5","Dec 2024 • Couples","Once in a Lifetime","Eric was knowledgeable and also very kind. I was so nervous and he did his best to make me feel comfortable. It's truly a once in a lifetime!","Couples","0","","Written December 12, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Yanbing Z","https://www.tripadvisor.com/Profile/941yanbingz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","","5","Nov 2024 • Couples","Magnificent View of Maui from Above","My husband and I chose this tour and it is so far our favorite one. The pilot Eric is very experienced and a very pleasant person. We got to fly in a circle around the island. Eric helped us open up a small hole of the window so we can photograph unfiltered. We took photos of lava, rainforest, waterfalls, coastline and so much more. The view is absolutely stunning and the entire experience is very unique. 100% enjoyed the adventure!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2e/35/34/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/35/34/77/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/35/34/76/caption.jpg","Written November 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Flyer31484501171","https://www.tripadvisor.com/Profile/Flyer31484501171","","","5","Oct 2024 • Family","Flew around Maui, gorgeous!","This was truly fun and amazing... Highly recommended! Eric was great- fun, funny and informative. We flew on Oct 25, 2024","Family","0","https://media-cdn.tripadvisor.com/media/photo-o/2d/e8/02/54/caption.jpg","Written October 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
