"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Priyanka S","https://www.tripadvisor.com/Profile/M3206OEpriyankas","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","","5","","Amazing experience","It was the best decision to take up this tour with them . Very experienced crew and very thorough planning for the flight keeping weather in mind and everyone’s safety . The pilot made sure we get the best views and pictures .","","0","","Written September 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Angie L","https://www.tripadvisor.com/Profile/angielG5787WQ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","","5","Sep 2024 • Couples","Amazing experience","Absolutely beautiful views. Was originally to do a glacier landing but weather was not permitting. Our pilot, Josh, was awesome…. And looked a bit like Tom Cruise:)","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/5b/66/fc/caption.jpg","Written September 4, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"merny89","https://www.tripadvisor.com/Profile/merny89","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Saratoga Springs, NY","5","","A wow trip to the glaciers.","We booked this flight as soon as we arrived in Talkeetna as our excursions on the ship were cancelled.  What a wonderful surprise.  Riley was our pilot and we landed on the glacier and took photos for at least 20 minutes.  The flight and landing were amazing and surreal ! If you get a chance to go you should do it!","","0","","Written September 2, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"RStanfield","https://www.tripadvisor.com/Profile/RStanfield","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","Effingham, IL","5","Aug 2024 • Family","Glacier landing","Fantastic way to get true perspective of Denali !  Our pilot David was superb,  and a wealth of information. Highly recommend !","Family","0","","Written August 6, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"GoPlaces281035","https://www.tripadvisor.com/Profile/GoPlaces281035","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","5","Jul 2024 • Family","Great way to see Denali","Very experienced pilot who also shared information with us. Gorgeous views and great experience landing on the glacier!","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/ed/4c/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/ed/4c/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/ed/4c/0b/caption.jpg","Written July 22, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Vorgomona","https://www.tripadvisor.com/Profile/Vorgomona","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","Landenberg, PA","5","","Breathtaking spectacular overview of the Denali mountain range from Talkeetna","The K2 aviation experience was amazing. The flight was smooth, flying close to all the beautiful mountain scenery on an absolutely clear day. Our pilot was so informative, friendly and full of information about the area, the mountain climbing and the glacier landings as well as the scenery. We could have imagined a better experience and highly recommended to everyone.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/d5/7c/25/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d5/7c/24/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d5/7c/23/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d5/7c/22/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d5/7c/21/caption.jpg","Written July 12, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Colca F","https://www.tripadvisor.com/Profile/colcaf2017","https://media-cdn.tripadvisor.com/media/photo-s/0f/b1/d7/1a/colca-f.jpg","","5","Jul 2024 • Solo","Super stoked","Amazing unforgettable experience. Glacial landing is incredible and pilot is super capable and reliable. Would do this a million times. <br />K2 has a long line checking in but were very helpful and rescheduled my flight for weather reasons a couple times. It does have a relatively small parking lot for RV so be mindful for parking there","Solo","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/bc/af/b0/caption.jpg","Written July 3, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Rivera Maya","https://www.tripadvisor.com/Profile/Guide50705803580","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","New Bedford, MA","5","","A high time in Talkeetna","I was a bit terrified of flying in a little plane, and so close to mountains, but our pilot, Tully, was wonderful and the ride was smooth and spectacular.  We also got lucky as the weather was pretty perfect.","","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/ad/3e/26/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/ad/3e/25/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/ad/3e/24/caption.jpg","Written June 26, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Darren W","https://www.tripadvisor.com/Profile/Y7647NQdarrenw","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","","5","May 2024 • Family","Fantastic finish to an amazing day in Talkeetna","K2 Aviation is the best.  Our family of 7 decided to spend a day in Talkeetna doing a number of other tours but partially because we wanted to do our flightseeing with K2 Aviation based on all of the fantastic reviews they have received.  They do not disappoint.  Our tour was amazing and the glacier landing is spectacular and I highly recommend it.  Our pilot was wonderful giving us all kinds of information and willing taking pictures of our group during the glacier landing.  I highly recommend taking a tour with K2 Aviation.  The sights and view are breathtaking and absolutely amazing.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/aa/cc/4a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/aa/cc/49/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/aa/cc/48/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/aa/cc/47/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/aa/cc/46/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/aa/cc/45/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/aa/cc/44/caption.jpg","Written June 25, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"terry b","https://www.tripadvisor.com/Profile/X3167VWterryb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","","5","Jun 2024 • Friends","Fun flying","The entire experience was and will be unforgettable <br />Josh was outstanding in his knowledge. Friendly and respectful <br />Wonderful time","Friends","0","","Written June 24, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
