"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Johan D","https://www.tripadvisor.com/Profile/johandU6284YY","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","","5","","See Maui from above","Great experience if you want to see Maui from the air. Friendly and knowledgeable pilots and a chance to try to fly a plane yourself","","0","","Written February 26, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Go38168354060","https://www.tripadvisor.com/Profile/Go38168354060","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","","5","Feb 2025 • Couples","Amazing. and Brilliant","An amazing flight and the pilot/guide was incredible.   Loved the sites and whales Must do experience of a life time.  You will not regret it","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/2e/e0/6e/7a/caption.jpg","Written February 14, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Amy P","https://www.tripadvisor.com/Profile/amypV7990YS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","Springfield, MO","5","Feb 2025 • Friends","Breathtaking","So much fun!! Amazing flight and great narrative. Enjoyed the whole trip . Highly recommend!!! Make your reservation today!!!! Wow just wow!","Friends","0","","Written February 14, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mike S","https://www.tripadvisor.com/Profile/mikesV8653TP","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Feb 2025 • Friends","Brilliant","The we xperiemce was awesome and i found it quite amazing to be honest I would enjoy doing it again. Thanks so much. Had a fun time","Friends","0","","Written February 14, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Greg M","https://www.tripadvisor.com/Profile/gregmX9021MG","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","","5","Feb 2025 • Couples","Wonderful","This tour was fantastic whale views along with historical background which was great and overall I felt awesome and uplifted.","Couples","0","","Written February 8, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Julianna K","https://www.tripadvisor.com/Profile/621juliannak","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","5","Feb 2025 • Couples","So fun","A really fun time. Colors amazing and whales a jumping. Views are amazing and overall a wonderful time. Thanks so much. So fun.","Couples","0","","Written February 8, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nkm transport I","https://www.tripadvisor.com/Profile/nkmtransporti","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg","","5","Jan 2025 • Family","Amazing","An amazing experience for my family and very informative. My kids had a great time and this was truly a once in a lifetime experience.","Family","0","https://media-cdn.tripadvisor.com/media/photo-w/2e/a3/d7/9b/caption.jpg","Written January 24, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jerry S","https://www.tripadvisor.com/Profile/jerrysX5886AW","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","Fond du Lac, WI","5","Jan 2025 • Couples","Really fun","This experience was amazing. I loved seeing the beauty like the mountains and valleys on this magic carpet ride. Really fun","Couples","0","","Written January 15, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"J L","https://www.tripadvisor.com/Profile/jlI5924WU","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","","5","Jan 2025 • Couples","Breathtaking","Amazing flight. Highly recommend if you are going to visit the islands. Once in a lifetime experience. Pilot was great.","Couples","0","","Written January 11, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kavya S","https://www.tripadvisor.com/Profile/kavyas2025","","","5","Jan 2025 • Family","Splendid","Our host was welcoming and friendly. The pilot did a great job. This was an amazing experience and it’s a must visit. Don’t miss this :)","Family","0","","Written January 7, 2025","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
