"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"cobrandy","https://www.tripadvisor.com/Profile/cobrandy","https://media-cdn.tripadvisor.com/media/photo-s/15/b4/25/3c/cobrandy.jpg","Highland, UT","5","Dec 2024 • Couples","Fabulous!","We enjoyed the flight so much! Beautiful views of the incredible island of Maui! Our pilot was fantastic. Very reassuring about the full experience to make sure that it was relaxing and romantic.","Couples","0","","Written December 30, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Lauren R","https://www.tripadvisor.com/Profile/R3729ZRlaurenr","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Dec 2024 • Couples","Spectacular!","What an amazing experience! Truly once in a lifetime for our honeymoon. I would highly recommend this tour to anyone looking for a unique experience!","Couples","0","","Written December 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Glenn P","https://www.tripadvisor.com/Profile/808glennp","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","","5","","Honeymoon Fun at Sunset","It was an amazing experience to see Maui from a whole different unique perspective with my wife! It’s an experience we will never forget!","","0","","Written December 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marissa D","https://www.tripadvisor.com/Profile/marissadZ2950DZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","","5","Dec 2024 • Couples","Amazing experience!","The pilot was absolutely amazing! He gave us a beautiful tour & took us around Maui safely & gave us great photo opportunities!","Couples","0","","Written December 6, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Michael C","https://www.tripadvisor.com/Profile/michaelcF3909ZS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","5","Dec 2024 • Couples","On top of the world!","The pilot was very informative and such a wonder to fly with. He prepared champagne for us to sip at sunset. The plane was amazing and the looks were amazing","Couples","0","","Written December 6, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Savannah N","https://www.tripadvisor.com/Profile/savannahn431","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","","5","Oct 2024 • Couples","Private sunset plane ride","This experience was absolutely amazing! Eric took me and my boyfriend out for a sunset tour on my birthday and he did everything he could possibly do to make my day extra special. The views were wonderful and the whole flight just felt so magical. 10/10 recommend this experience for tourists and locals alike! Can’t wait to do this again soon!","Couples","0","","Written October 19, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jamie B","https://www.tripadvisor.com/Profile/jamiebP2326DC","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","","5","Oct 2024 • Family","Best adventure on Maui!","Epic was amazing and knowledgeable! This was epic! I highly recommend this company! Super fun! A definite “must do” when on Maui!","Family","0","","Written October 15, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Getaway40588600392","https://www.tripadvisor.com/Profile/Getaway40588600392","","","5","Oct 2024 • Family","Sunset tour","Eric is awesome, he has a real passion for what he’s doing and you can feel it during the tour, I highly recommend a tour, once in a lifetime experience!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c1/67/12/caption.jpg","Written October 11, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jaime M","https://www.tripadvisor.com/Profile/jaimemQ7389SB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","Oct 2024 • Couples","Do it. Book it now. Don't worry about any doubts you have","Amazing, beautiful views. We did the sunset champagne flight and it was the most amazing memorable flight. A flight to remember. Thank you to our pilot who took care of us and made sure we had an amazing time.","Couples","0","","Written October 8, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Saurabh shah","https://www.tripadvisor.com/Profile/saurabh0605","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","Sep 2024 • Couples","Breathtaking","This was one of the best experience of our lifetime. Maui is a paradise best visited with Maui plane rides. I would definitely recommened to everyone!","Couples","0","","Written September 23, 2024","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
